041,041,041,041,047,043,045,041,049,056,052,054,055,053,053,054,055,053,056,057,051,056,060,063,067,062,064,059,054,057,063,073,082,056,050,058,063,068,069,071,072,073,069,072,075,071,072,106,079,069,055,048,046,039,035,030,029,033,032,038,041,051,046,050,054,051,049,044,043,043,043,042,044,037,037,041,040,044,036,034,042,044,040,041,040,042,036,039,043,040,042,037,033,032,028,031,039,049,050,052,046,051,046,044,050,049,047,080,099,080,080,128,128,119,127,101,064,048,038,047,054,062,064,063,053,053,057,047,051,050,054,050,044,040,044,047,044,041,049,059,056,059,061,059,054,051,048,043,047,039,036,040,045,050,046,044,040,043,042,046
043,042,042,039,049,046,045,040,046,050,049,054,050,050,054,052,054,055,054,058,053,056,056,055,058,057,055,071,060,061,058,077,087,052,048,052,058,061,064,063,063,070,068,071,071,069,069,082,081,072,060,045,042,049,045,032,027,027,029,032,031,041,043,043,049,051,048,048,041,045,040,036,041,038,038,042,039,039,037,036,042,044,039,042,043,040,037,038,043,038,044,042,038,031,027,025,038,044,051,053,053,061,051,042,047,045,053,069,116,082,119,083,109,100,085,079,065,049,046,062,063,060,058,061,052,052,059,055,049,052,055,051,045,043,045,047,047,040,048,053,057,060,057,055,057,054,049,049,051,045,040,039,041,049,048,044,044,044,041,050
048,045,045,042,048,047,042,039,040,048,048,052,049,051,060,054,058,056,057,058,054,056,057,055,052,049,047,050,086,064,065,072,089,055,047,051,055,060,056,057,058,067,068,071,071,074,072,076,080,079,075,049,046,056,075,036,033,031,030,035,033,039,043,046,048,051,042,049,042,042,040,036,036,037,040,042,035,039,037,038,040,045,040,042,041,042,039,038,043,042,046,041,031,029,021,022,036,043,046,055,055,059,057,045,051,048,050,061,083,074,072,080,089,077,078,070,065,053,051,046,054,059,061,063,050,046,047,056,050,050,050,046,043,045,045,048,053,041,044,052,046,056,056,052,049,045,045,047,048,041,040,037,038,044,050,045,045,043,042,047
050,045,045,047,044,044,045,040,044,046,046,045,047,051,054,053,056,054,056,055,051,057,057,058,058,053,052,054,080,067,056,060,079,064,049,045,052,063,069,069,064,064,066,065,063,068,071,071,071,075,071,062,051,049,053,036,035,038,034,035,029,038,040,043,046,045,041,042,041,039,041,036,036,038,038,044,036,038,039,034,038,046,042,044,040,042,042,035,041,039,043,036,032,031,028,026,030,041,041,055,047,049,053,042,039,047,039,071,063,053,067,069,073,070,068,067,063,054,049,058,058,058,062,062,051,055,049,052,051,050,054,051,052,047,050,053,051,048,038,049,040,048,051,053,052,049,045,043,044,042,043,039,042,041,041,044,045,045,044,048
051,045,043,050,046,043,039,040,040,046,047,048,054,057,054,051,055,062,060,058,052,056,058,055,055,057,062,051,056,079,053,043,065,059,055,053,057,057,057,063,063,063,064,063,063,066,070,072,071,065,070,064,055,048,045,038,049,040,035,035,029,034,035,041,045,046,043,041,039,037,040,037,036,035,037,042,040,036,040,039,039,042,043,044,040,039,041,033,042,045,043,034,032,031,026,026,030,041,040,053,045,055,043,039,041,051,052,065,053,055,072,061,058,056,047,046,046,042,043,049,055,055,057,052,055,055,058,052,051,052,055,052,051,051,049,049,048,050,039,039,042,052,047,049,052,047,042,044,045,043,043,040,046,039,040,042,039,045,040,048
046,045,042,046,044,043,043,040,043,043,048,046,051,054,053,053,054,055,054,055,049,052,053,054,054,052,051,052,065,065,048,040,044,042,053,048,053,052,056,064,066,067,063,065,062,062,057,057,057,067,072,069,049,045,045,039,044,037,037,031,030,029,037,040,044,043,046,042,039,036,038,036,041,039,039,040,038,040,040,037,038,044,049,046,046,044,042,036,040,046,043,034,030,029,026,027,034,041,039,046,051,050,045,048,053,055,058,067,066,042,052,068,063,050,063,067,053,049,048,056,058,054,055,059,056,057,061,056,059,053,059,055,055,055,052,051,049,049,040,043,036,042,042,052,050,046,046,044,046,046,045,041,046,039,044,041,042,045,043,042
041,042,042,043,043,041,042,042,046,046,053,050,050,053,057,053,059,056,055,053,050,050,053,054,062,062,062,062,075,066,051,044,043,040,049,050,055,057,060,065,069,067,068,066,061,054,054,060,060,062,058,059,049,040,040,045,042,039,041,033,025,027,034,041,041,043,046,043,040,037,040,036,039,037,039,042,038,042,040,035,038,043,044,043,044,046,054,038,039,041,045,034,029,031,024,025,034,040,036,045,047,053,047,050,060,064,053,061,062,052,057,051,052,051,070,064,059,059,054,056,058,059,055,059,057,060,059,055,057,055,058,056,058,052,054,058,054,055,046,046,041,042,039,043,053,042,042,044,046,049,050,046,046,043,042,042,042,049,042,043
040,042,038,042,037,038,038,042,048,048,051,050,049,049,059,055,057,056,058,057,053,053,048,048,050,051,050,059,065,057,053,052,044,045,050,062,055,062,065,064,070,065,064,066,059,052,062,062,059,065,081,061,052,039,034,039,044,047,040,037,024,026,037,038,041,042,044,041,040,039,040,037,043,038,042,043,037,042,042,040,040,047,043,039,044,043,048,038,042,038,046,038,030,027,027,032,038,039,042,046,050,050,040,046,055,060,052,057,052,048,049,051,050,051,064,066,064,062,060,063,066,064,061,062,058,059,061,063,062,065,065,060,060,059,060,051,054,052,051,047,039,060,037,036,050,044,046,042,045,045,045,045,041,044,044,046,045,051,040,040
041,043,038,042,037,038,038,041,046,046,051,051,049,048,057,054,057,056,057,059,053,053,048,050,049,052,049,055,058,053,055,051,045,048,053,060,058,063,068,066,070,065,064,064,058,052,060,061,063,077,077,061,059,040,033,039,044,048,040,040,025,036,038,037,042,043,045,043,040,039,040,037,043,039,044,043,039,042,042,041,041,047,045,038,046,043,048,039,040,038,046,038,034,028,027,031,038,040,040,044,049,050,040,045,051,057,050,050,049,049,050,052,050,051,063,065,062,065,061,064,069,067,061,061,059,063,064,064,061,065,064,061,059,058,061,049,052,051,051,049,043,057,041,041,049,043,045,044,045,042,045,046,041,045,044,045,046,052,042,041
042,050,048,039,036,040,036,038,037,037,038,035,038,037,039,040,044,040,037,041,040,037,046,049,057,053,046,045,043,046,054,054,050,054,057,058,056,055,054,054,053,055,052,051,045,049,043,038,037,038,042,049,052,053,049,045,046,035,035,038,037,043,040,036,031,034,016,020,026,034,040,037,034,036,040,036,035,036,036,035,031,032,031,032,034,039,044,048,034,034,034,039,039,036,038,040,036,036,030,028,026,035,030,036,036,039,034,040,046,051,064,068,066,056,057,058,056,059,061,065,061,052,048,049,043,041,044,045,036,050,044,037,057,056,045,072,060,048,052,049,044,041,045,044,045,045,046,042,041,038,042,040,034,034,032,032,033,037,040,038
037,050,051,038,032,035,034,033,037,037,037,034,036,036,036,035,039,036,035,037,037,041,039,048,052,053,046,043,045,049,049,049,052,056,058,056,056,057,054,058,054,060,054,052,051,051,051,056,059,054,055,063,053,066,060,063,044,038,039,036,037,042,037,035,029,021,016,019,027,032,038,034,036,033,039,039,039,039,036,035,031,030,029,032,031,033,040,045,034,032,033,038,037,036,035,037,036,037,029,028,028,041,047,045,035,034,036,039,063,079,075,079,081,076,059,056,054,055,055,059,058,053,051,050,047,042,040,037,029,034,042,042,042,050,043,063,067,061,051,050,042,050,048,044,042,044,044,041,043,035,037,040,036,038,034,033,034,037,041,040
036,046,050,041,034,034,030,036,037,039,039,035,039,037,040,037,037,042,036,041,037,044,040,048,051,055,047,049,048,053,052,052,054,056,060,057,057,056,053,052,055,058,055,058,058,054,058,055,055,054,056,054,053,053,054,048,035,044,040,036,035,039,037,035,032,020,015,018,024,029,035,034,037,032,037,039,042,040,036,036,031,032,030,030,031,033,036,043,034,030,035,037,041,039,037,034,036,035,029,028,031,040,043,053,043,041,048,040,045,071,079,078,085,081,077,073,060,052,052,055,055,051,052,051,052,046,038,044,036,037,040,043,040,040,042,037,043,055,052,049,044,048,046,044,042,047,044,041,047,041,039,033,037,036,043,035,034,038,039,042
037,044,046,041,035,036,033,033,036,043,036,037,040,040,039,041,043,038,036,037,038,043,041,047,048,045,047,046,042,047,054,053,054,059,059,060,057,053,056,057,058,062,058,059,057,059,061,053,055,049,056,048,054,063,063,064,056,036,039,034,032,038,037,034,031,022,017,018,021,028,036,032,036,033,037,036,041,039,033,035,034,032,030,031,036,032,034,041,037,030,034,035,040,038,039,037,035,036,027,034,037,045,047,058,054,051,052,053,063,066,072,075,080,076,080,075,063,054,047,052,050,052,052,055,052,048,042,038,037,036,042,039,035,034,034,034,036,038,046,047,041,046,047,045,045,044,043,041,044,042,037,033,035,039,046,040,036,037,035,038
036,037,042,041,037,036,034,032,033,043,035,036,036,038,040,039,038,040,037,040,037,042,045,046,049,050,054,052,052,052,056,055,057,060,061,060,061,058,054,059,059,058,056,061,062,068,062,056,058,061,058,047,044,057,066,055,059,037,037,036,032,037,036,032,031,024,018,018,019,027,036,032,036,034,036,035,038,039,034,033,031,033,031,033,039,031,032,036,035,030,034,040,041,040,039,036,035,034,030,032,039,046,047,053,051,048,043,044,064,068,070,066,080,083,090,082,069,065,053,056,051,055,053,060,059,054,047,042,042,045,041,037,037,039,034,036,039,044,047,049,042,047,046,050,045,043,042,044,044,048,040,033,035,036,043,042,037,037,036,039
036,036,041,043,034,034,036,032,034,038,035,034,034,033,038,041,045,046,036,041,039,042,045,046,048,049,050,052,057,055,058,057,058,057,062,058,059,056,054,057,056,057,055,060,060,064,063,051,052,048,046,041,041,049,058,058,057,047,036,037,034,037,033,034,031,026,024,019,021,025,035,030,036,034,034,033,036,037,031,031,031,036,030,033,035,031,029,034,034,032,038,038,037,041,035,034,034,031,032,030,038,055,058,062,047,038,037,055,044,074,066,076,081,080,090,078,070,054,051,050,045,046,049,055,055,053,045,040,043,040,037,039,041,041,037,033,044,041,046,048,043,050,047,046,049,045,044,041,041,048,043,037,035,035,038,039,036,038,036,042
037,036,040,037,032,039,038,035,033,034,035,034,036,034,038,040,045,045,044,042,040,047,046,047,050,048,049,052,054,055,057,056,057,055,056,056,056,057,057,059,061,058,054,059,059,065,069,060,057,046,043,041,037,039,043,042,041,039,043,035,035,036,036,036,032,025,030,027,022,027,032,029,034,033,036,034,035,036,031,031,031,034,033,033,032,034,033,033,034,034,039,038,038,039,034,034,033,028,031,035,035,050,048,049,039,040,036,033,042,052,069,075,089,078,073,075,068,058,054,050,048,052,057,061,052,053,050,045,048,047,046,038,043,044,049,042,045,050,051,050,043,047,040,042,044,045,040,042,043,040,043,036,035,036,035,038,035,033,033,039
038,036,037,038,032,039,037,034,033,037,040,034,036,035,040,039,042,048,046,043,041,048,050,048,047,048,049,053,061,058,061,060,060,059,059,058,060,057,056,055,057,059,053,052,053,066,068,059,045,048,044,035,037,039,046,048,048,040,038,041,042,044,036,038,032,026,028,027,024,028,031,030,033,032,036,035,035,037,032,033,030,032,033,037,033,039,035,036,040,036,038,041,039,038,034,034,032,030,032,034,034,044,047,041,037,039,032,032,041,047,076,072,079,077,075,069,066,058,057,055,054,061,060,060,055,053,051,044,044,041,042,040,045,046,044,046,049,051,052,050,047,050,040,039,043,043,043,043,041,040,040,036,036,039,036,038,035,031,034,036
039,037,041,044,035,035,035,037,036,036,040,036,034,036,037,041,040,044,049,041,040,046,047,053,056,056,061,060,063,063,065,066,066,062,062,058,060,059,055,063,057,055,058,054,053,054,062,057,053,051,045,041,040,048,051,044,045,039,038,036,038,038,040,034,030,024,022,026,027,031,032,032,033,034,035,036,032,034,033,035,031,031,030,033,031,036,037,036,035,034,043,039,036,034,035,033,031,029,033,037,036,047,048,054,046,040,035,038,039,040,058,064,073,081,068,062,065,054,050,058,064,059,057,059,058,051,051,054,052,051,050,048,049,047,053,053,051,053,056,054,053,052,052,047,043,043,039,040,040,039,040,036,032,034,037,035,034,035,032,034
040,037,038,045,037,034,035,040,039,040,040,034,037,038,037,040,040,047,046,046,045,048,052,056,069,071,066,070,073,069,075,069,070,065,060,057,061,059,056,055,054,051,049,051,049,050,063,061,054,051,044,040,045,045,048,039,039,037,036,039,038,039,039,038,032,025,024,026,028,032,036,033,033,032,034,031,033,035,031,035,030,029,030,031,035,035,040,036,032,032,042,037,036,033,034,032,028,030,029,035,033,041,045,046,042,037,034,037,042,055,066,070,074,078,076,070,063,054,050,049,056,052,054,057,057,054,050,049,051,056,053,053,054,050,056,049,046,049,046,051,049,054,053,046,049,043,040,033,031,036,040,037,034,035,036,033,034,035,033,035
040,038,039,040,040,035,035,040,046,042,050,039,035,037,040,035,040,047,051,051,042,040,043,049,062,072,079,075,080,076,080,083,076,066,065,057,058,059,057,056,060,055,054,057,055,055,057,053,057,052,049,042,039,050,051,037,038,041,038,042,037,042,042,039,037,035,033,031,029,032,037,036,035,032,034,034,032,034,031,034,032,030,030,032,036,037,042,036,032,035,036,039,037,035,034,032,031,032,029,035,034,039,037,044,045,046,044,048,051,059,065,073,071,069,067,060,058,057,051,052,053,054,054,056,057,053,050,047,047,050,048,049,052,049,050,051,052,049,048,049,045,055,055,051,050,044,041,038,037,035,037,036,035,032,036,034,036,033,036,035
035,034,040,039,035,035,034,037,043,041,043,045,039,041,042,042,044,043,047,054,044,038,040,040,052,068,075,078,093,089,080,078,076,074,068,057,057,060,060,066,065,059,057,056,055,055,059,051,045,044,042,042,046,047,054,043,039,043,040,041,039,041,040,038,039,035,031,030,031,033,038,032,033,031,036,033,032,037,032,034,033,031,031,033,041,034,046,039,032,035,033,036,038,031,033,035,031,035,034,035,033,036,040,042,040,037,040,041,049,055,053,066,066,068,065,061,060,056,052,054,054,054,052,057,056,057,054,050,049,050,052,052,049,048,050,054,051,046,048,046,039,043,046,047,047,043,040,037,034,034,036,035,034,035,034,035,035,032,035,035
036,037,040,036,038,036,033,036,039,037,047,044,045,043,042,039,036,037,044,054,048,039,034,038,048,068,083,079,081,093,112,083,080,071,056,052,057,059,060,060,062,061,056,057,054,056,050,052,045,042,042,041,042,048,050,046,043,041,040,042,040,046,040,036,036,034,033,032,033,034,037,033,032,032,037,033,033,037,041,035,035,031,030,037,035,035,044,039,032,030,033,036,041,033,035,031,033,032,033,037,032,034,037,040,045,042,040,044,053,062,060,053,057,055,058,058,056,056,053,056,058,058,055,057,057,060,057,050,051,050,049,050,050,047,048,053,055,048,048,045,041,039,041,048,048,044,040,037,036,035,035,035,036,035,034,033,033,033,032,036
035,039,037,040,039,033,036,036,041,039,053,052,042,038,038,046,040,042,048,055,045,038,035,033,051,051,073,082,084,094,095,080,081,075,050,050,055,057,057,061,061,063,060,060,051,050,041,040,047,044,043,041,043,042,047,049,039,041,035,038,041,045,040,042,043,037,034,031,032,034,036,035,032,032,036,032,031,036,040,035,035,033,030,037,033,035,042,034,033,033,033,033,042,034,037,031,031,030,033,043,032,038,041,043,044,046,041,046,058,066,064,061,055,050,051,051,053,050,050,052,054,056,051,051,053,057,058,058,056,054,053,050,052,049,046,050,054,051,052,049,046,038,040,045,044,040,041,040,039,035,035,035,035,033,035,036,034,033,033,036
035,039,039,041,044,039,038,038,041,035,042,060,037,043,035,036,037,042,049,061,047,043,036,032,039,068,066,079,084,099,088,082,080,080,062,044,047,055,058,058,058,063,055,051,046,040,037,035,032,040,045,043,042,041,049,049,048,038,036,039,041,044,040,042,044,037,031,033,034,032,036,035,033,031,034,032,031,038,040,035,036,033,030,037,033,033,039,033,035,033,034,035,042,037,037,029,031,032,039,037,033,041,040,046,047,045,043,046,065,065,068,071,050,059,045,048,051,056,052,052,054,059,056,053,052,054,057,054,051,049,052,049,052,047,046,047,052,052,052,048,048,048,044,045,042,042,043,040,039,036,038,034,034,033,035,033,034,039,033,035
034,045,039,042,041,040,037,036,038,036,042,054,045,043,036,037,038,039,046,048,040,038,045,034,031,053,077,097,101,096,118,098,083,067,065,050,045,050,056,056,056,058,055,048,043,044,036,032,032,036,042,052,044,044,048,045,046,046,035,036,038,040,038,041,042,038,035,030,031,031,036,036,038,030,032,033,031,035,043,035,037,039,032,036,031,032,038,039,044,039,036,033,040,040,034,028,031,029,039,038,034,039,060,044,044,036,043,042,058,080,084,071,063,060,050,047,051,048,044,047,053,048,045,049,050,060,058,066,067,058,064,055,052,057,051,052,050,053,057,053,046,051,048,046,044,042,040,041,036,035,036,034,035,031,036,033,033,037,034,036
034,042,040,042,039,039,038,039,040,037,038,042,045,045,040,036,036,037,046,045,045,051,051,053,044,055,070,067,079,073,102,076,074,069,059,062,054,052,050,052,056,057,054,047,044,042,045,037,035,037,042,044,044,041,046,043,043,040,038,036,037,040,037,044,044,041,041,034,031,032,036,036,038,030,035,035,031,035,037,032,036,035,032,034,031,033,036,038,043,038,033,032,040,037,033,030,031,030,032,039,032,039,038,042,038,034,033,040,047,075,079,062,078,060,070,059,054,049,043,041,045,046,051,056,072,067,076,070,071,067,057,049,046,050,052,048,055,059,059,055,050,049,044,049,046,043,042,040,038,033,036,033,032,035,034,033,035,037,036,038
039,034,037,043,037,040,038,035,045,040,039,040,042,041,043,035,034,038,043,046,046,050,043,049,047,045,051,054,078,090,077,071,066,061,058,051,046,045,046,047,048,050,050,044,041,043,044,037,036,037,044,046,040,044,045,045,042,040,040,039,036,043,038,042,042,038,036,036,036,035,037,036,036,031,035,035,031,037,040,032,036,035,033,034,030,032,035,038,037,033,034,030,034,034,032,027,031,031,031,041,036,041,038,040,041,032,045,040,051,071,065,064,076,072,067,076,062,057,045,041,037,038,047,053,065,072,080,075,086,076,068,041,043,046,052,048,053,060,057,058,053,054,046,049,053,048,042,037,038,035,035,033,032,035,035,035,036,036,039,039
038,034,034,038,039,037,039,039,040,045,042,037,042,037,041,034,032,034,042,041,046,055,041,044,050,043,046,048,066,072,072,069,069,060,057,053,050,046,046,051,049,050,046,044,042,050,047,039,039,043,045,046,041,048,049,043,044,039,037,039,033,039,039,042,044,043,042,037,036,034,035,036,036,033,036,034,031,031,035,034,035,033,031,034,030,031,036,039,037,033,036,032,031,037,037,030,034,033,034,048,044,056,047,041,033,027,034,040,043,058,072,073,080,060,052,085,082,073,058,059,057,054,053,054,059,065,057,072,073,075,059,064,043,045,053,049,054,054,056,059,051,052,049,050,051,048,046,037,039,036,034,032,031,035,037,040,035,037,036,040
036,034,035,035,038,041,039,040,040,039,042,043,042,040,040,033,030,032,043,041,043,046,049,045,047,044,045,050,055,059,066,066,066,056,059,055,052,053,052,053,051,050,047,047,048,044,047,047,045,041,057,050,042,052,051,044,042,036,036,039,042,047,044,045,046,045,041,037,034,033,035,036,033,033,035,034,030,031,034,033,032,032,031,034,033,032,032,033,036,034,034,032,030,034,042,029,032,033,034,051,043,053,052,041,036,030,037,034,050,036,066,077,069,068,063,078,083,081,071,064,057,055,054,058,056,061,052,062,064,074,064,052,045,042,049,049,054,053,053,062,057,054,053,048,052,052,049,040,039,036,032,032,034,035,042,041,035,033,033,037
037,036,036,036,036,040,038,041,045,038,042,042,044,042,037,036,031,032,036,045,042,049,051,044,046,049,044,045,050,049,065,060,057,056,059,054,057,060,062,059,054,055,054,051,051,051,053,052,045,047,044,050,050,040,045,043,046,042,038,039,042,046,043,045,044,047,041,037,035,037,037,039,037,035,035,031,031,031,032,034,033,031,030,035,034,031,033,033,037,036,034,033,028,031,034,031,033,034,038,047,043,041,043,039,039,034,030,039,039,046,070,078,080,076,069,065,079,063,064,067,060,057,059,060,058,062,060,059,055,057,057,070,045,047,047,044,048,057,053,054,055,054,052,051,050,042,042,040,037,037,036,032,037,036,041,040,036,037,035,039
034,036,040,039,036,038,038,041,042,040,039,040,042,042,041,043,035,034,034,046,043,051,052,048,049,040,038,039,045,045,065,079,066,058,053,051,055,060,060,058,057,057,058,059,060,057,060,049,044,052,038,043,036,031,034,042,041,040,042,040,040,047,046,047,045,044,041,039,036,037,033,038,035,031,039,033,030,032,031,032,032,030,029,033,031,032,033,033,034,035,035,031,030,026,038,036,036,037,046,052,045,039,035,038,047,039,045,046,061,060,052,083,082,066,065,077,081,075,061,066,060,060,058,061,060,060,058,051,058,051,061,052,052,049,046,044,053,057,054,053,056,057,055,052,053,045,043,045,039,037,034,031,035,036,042,042,037,039,036,041
